label_id,span_label,num_of_token,stanza_pos,stanza_dep,ckip_pos,token_text
['I1kFXYvuG4'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['n-L4YLOe08'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['ed1Y9iqlrc'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['L7H_zlqNSN'],OPINION_OPR,1,['VERB'],['root'],['VC'],['回應']
['p-hU6J3zE9'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['XYLD3OXAVJ'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['LwHvjKfYNV'],OPINION_OPR,1,['VERB'],['root'],['VE'],['宣布']
['GsODgZeEmT'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['zHm5tVNosB'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['JYCbINxMs6'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說明']
['MdIXgKRdRb'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['MsNoHywMA0'],OPINION_OPR,1,['VERB'],['root'],['VE'],['回顧']
['xiIphXgg-p'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['bEK2COq0sX'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['質疑']
['S_w3Fsv8M5'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['質疑']
['dGQEYB2sTz'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['5yBVgXvf6_'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['s1tteOmqS-'],OPINION_OPR,1,['VERB'],['parataxis'],['VC'],['批評']
['fGpgDq61S_'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['質疑']
['48uqi3S4uq'],OPINION_OPR,1,['VERB'],['root'],['VC'],['批評']
['9tKo8md-4e'],OPINION_OPR,1,['VERB'],['acl'],['VE'],['表示']
['QxZWUj5qjD'],OPINION_OPR,1,['VERB'],['root'],['VE'],['提及']
['2bbMvVqAsE'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['vc9IyFP1FT'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['6fccoDrCNs'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['RUdkJn60RA'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['YCBzItPskA'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['K3cVCRV2b0'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['宣布']
['qXnsOET22o'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['5xPFYZBbha'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['b0z2MYb0uS'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['p31dG6WyPQ'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['5BAQiDW1Rf'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['cGsGZIZOeD'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['N_rtunhtmL'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['qJgIt1m-KE'],OPINION_OPR,1,['NOUN'],['advcl'],['VH'],['大酸']
['sa3YCkjQTB'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['byyfH0wDss'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['sz8AOo1Xqu'],OPINION_OPR,2,"['PROPN', 'PART']","['compound', 'nsubj']","['Na', 'VH']","['慧大', '酸']"
['E4A_NpfhrJ'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['強調']
['hdonVUs7JW'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['建議']
['xKc_Zj7xCn'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認定']
['Gc7xVRIEkp'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['說']
['jjzRxYsvmi'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['jVFQFwqEpl'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['VGtSpTwnvG'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['e6pM8SIruu'],OPINION_OPR,1,['VERB'],['root'],['VE'],['詢問']
['fh9Yl97EDT'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['回答']
['9zK8yZPwlG'],OPINION_OPR,1,['VERB'],['root'],['VC'],['回應']
['F9n9kzmIBR'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['cehI5cb5Ew'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['RKa7Wr3v82'],OPINION_OPR,1,['PROPN'],['flat:name'],['VE'],['重申']
['F2YO-2hFWh'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['追問']
['lemIQh-WW9'],OPINION_OPR,1,['VERB'],['root'],['VC'],['回應']
['A_FCw_FzKR'],OPINION_OPR,1,['VERB'],['root'],['D'],['再問']
['7oG53bgE7e'],OPINION_OPR,1,['VERB'],['root'],['VE'],['回']
['eIN3vE3ukZ'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['uWFtzKUbye'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['wvnfrWqHk5'],OPINION_OPR,1,['VERB'],['root'],['VC'],['揭露']
['Y1wYHYYkfn'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['arpm7o3bdh'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['TWGaA2hkc7'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['fa9EKPsQ1J'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['說']
['8PUb14GapC'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['28XLvkl5dE'],OPINION_OPR,1,['VERB'],['ccomp'],['VE'],['說']
['TeA8pVZkeV'],OPINION_OPR,1,['VERB'],['advcl'],['VK'],['感謝']
['leooPhsNtg'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['oLCzqRPiSF'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['UZi0W_XSWS'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['JmGHAUMoX7'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['uBrN6RwTfp'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
['XmKtj_Niyk'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['EV-BWaPc0W'],OPINION_OPR,2,"['NOUN', 'VERB']","['nsubj', 'advcl']","['Nc', 'VC']","['宇怒', '批']"
['Bj634b-hO-'],OPINION_OPR,1,['VERB'],['root'],['VA'],['留言']
['wXi8vB9IjO'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['指出']
['dHbDh7rsae'],OPINION_OPR,2,"['NOUN', 'VERB']","['nsubj', 'ccomp']","['VC', 'VC']","['學痛', '批']"
['JHkDFDR4ry'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['keUkGoZBDk'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['質疑']
['d_wZtpoFxk'],OPINION_OPR,1,['VERB'],['root'],['VE'],['提醒']
['BbOyI4zZz1'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['qJIL1GGWZf'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['PB4TdkHXrK'],OPINION_OPR,1,['VERB'],['root'],['VE'],['提到']
['yJGbzwW101'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['1tMVxx_PsP'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['gtpNCpsZ5b'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['IU8JbggY1i'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['0TCcBjo4Vg'],OPINION_OPR,1,['VERB'],['root'],['VE'],['詢問']
['omx89xHL4x'],OPINION_OPR,1,['VERB'],['root'],['VC'],['邀請']
['3bXLg3w8Ks'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['p9JE8MA81C'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['Wwmu4l0irk'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['T135YRsgxQ'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['jRBzo9Hbbp'],OPINION_OPR,1,['VERB'],['parataxis'],['VC'],['揭露']
['LPQufU7xi7'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['IPakLrVRlz'],OPINION_OPR,1,['NOUN'],['nmod'],['VC'],['勉勵']
['_TCjM8EJrV'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['強調']
['29uv8CPxZq'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['BpGli3vTer'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['X8XPcQKid4'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['X9fM2EBCQX'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['K1QEv3DGtb'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['YDEq7kh0CQ'],OPINION_OPR,1,['VERB'],['ccomp'],['VE'],['說']
['l5Bq9jO8XB'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['NUOqzSce5C'],OPINION_OPR,1,['VERB'],['xcomp'],['VE'],['說']
['PESHdDSyCD'],OPINION_OPR,1,['VERB'],['root'],['VE'],['盛讚']
['bYZ0opSail'],OPINION_OPR,1,['VERB'],['ccomp'],['VE'],['報導']
['fSaBrgMLq_'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['證實']
['xhN4ZitCHh'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['9tINp89bSb'],OPINION_OPR,1,['VERB'],['advcl'],['VC'],['指責']
['tOSTj09EKU'],OPINION_OPR,1,['VERB'],['root'],['VE'],['笑說']
['vJDsAyqWpA'],OPINION_OPR,1,['VERB'],['root'],['VC'],['指責']
['jAsMxffJ0d'],OPINION_OPR,1,['ADV'],['advmod'],['VE'],['坦言']
['w2qKHSw4TL'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['承認']
['ErO242bOFh'],OPINION_OPR,1,['VERB'],['advcl'],['VK'],['理解']
['grSs8Ap_PZ'],OPINION_OPR,1,['VERB'],['root'],['VK'],['擔憂']
['-Zt9RtgoNb'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['M6c9W5Jz_T'],OPINION_OPR,1,['VERB'],['root'],['VE'],['宣布']
['6L1f84Hdyc'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['TylEGHdVR-'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['sAkJEUF2UB'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['解釋']
['64Dy8dTb4T'],OPINION_OPR,1,['VERB'],['ccomp'],['VE'],['說']
['Fp4TpijP7X'],OPINION_OPR,1,['VERB'],['ccomp'],['VC'],['回應']
['W_BNgJZLgS'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['cxZXpETo5B'],OPINION_OPR,1,['VERB'],['root'],['VE'],['提到']
['PEe39ReHFN'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['指出']
['ToxY-wGW3x'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['7DO_lvhL8A'],OPINION_OPR,1,['VERB'],['xcomp'],['VC'],['勉勵']
['x9U9SaajSD'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['詢問']
['OoVGQiiUTS'],OPINION_OPR,1,['VERB'],['advcl'],['VH'],['宜說']
['u603LSbs2C'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['mJkekiugbh'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['UGKQvasC_K'],OPINION_OPR,1,['VERB'],['root'],['VE'],['詢問']
['kRWX-tuMRu'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
"['HkhO2Tqqwd', 'oa0M6BBk2z', 'Izn0nQvOEt']",OPINION_OPR,1,['VERB'],['parataxis'],['Nb'],['柯說']
['yTG9GtSV3_'],OPINION_OPR,1,['VERB'],['root'],['VH'],['宜說']
['A5FKgzAI37'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['表示']
['__db0H_eap'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['說']
['NsSPoQ6Uqi'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['2gGM-NMSYg'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
['xtqkKgtvWq'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['qOqedCYoDW'],OPINION_OPR,2,"['ADV', 'VERB']","['advmod', 'advcl']","['VE', 'VE']","['坦', '言']"
['_jg0IiKpqJ'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['llp_op47-x'],OPINION_OPR,1,['VERB'],['root'],['VA'],['舉例']
['MPrweGSOjq'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['GauWHT2InM'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['fcniWatxme'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['n2wkAXsVKz'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['gJy5gUekEM'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['2M__3cryGb'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['xQAhNCUB2o'],OPINION_OPR,1,['VERB'],['root'],['VE'],['認為']
['nCmCzvtXl9'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['ZfZcid54gy'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['TXK8bb2Vkh'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['jSBEpSQKIl'],OPINION_OPR,1,['VERB'],['advcl'],['D'],['直呼']
['ahLHR9LeAR'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['問道']
['N4IZnnGiIE'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['回答']
['-S6ukfrXZj'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['大喊']
['vzfUXIL5Ub'],OPINION_OPR,1,['VERB'],['root'],['VE'],['追問']
['Kx-amoQ481'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['回答']
['7zAlF-KOCH'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['lLJ1mysfvq'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
['wAKXzaTVlP'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['問盧']
['SARgIWWIq8'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['kC17_04r4B'],OPINION_OPR,1,['VERB'],['root'],['VE'],['問道']
['3dbKQ8khvb'],OPINION_OPR,1,['VERB'],['xcomp'],['VE'],['回答']
['QW25dTDT6B'],OPINION_OPR,2,"['VERB', 'VERB']","['ccomp', 'xcomp']","['VE', 'VE']","['問', '道']"
['sLlZUQvciG'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['解釋']
['lzT6wnvnul'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['說']
['fno_GkCTvm'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['說']
['K8LeITlZcR'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['QdH0bxyvbs'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['報導']
['9wpf82Mjc4'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['8z4inCxVGp'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說明']
['mdnPigS-ci'],OPINION_OPR,1,['VERB'],['root'],['VE'],['提醒']
['jDwArKjQuW'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['cBUC6LwpYu'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['強調']
['ajZCYzHSRY'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['2bqbGaEelv'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['5gDxL8Hqoy'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['Ee3pQMVU68'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['q_vzBZm7cP'],OPINION_OPR,1,['VERB'],['advcl'],['VC'],['表達']
['PIcaR_sUH8'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['HdGZEuPGCG'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['8AVSf_DoEF'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['ZZsCXBOkOJ'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
['g64so8B78i'],OPINION_OPR,1,['VERB'],['ccomp'],['VE'],['說']
['O6TM4wgiph'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['說']
['-Yn-WN2WbP'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['5Koi2ss_wm'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['X4a8BTORix'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['說']
['qXR4uM3Oth'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['AbzcmqOpkW'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['SkwazdUBJ0'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['EBeJH2I59U'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說明']
['GKuOW2EAsb'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['qPRPeJglpS'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['3tpRVtjyBx'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['yBLvi7-WQ1'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['認為']
['BNxrC8Uqpk'],OPINION_OPR,1,['VERB'],['xcomp'],['VE'],['說']
['3MPiLfsJ8o'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['J_NVq8g98z'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['強調']
['CfSFh7nV4g'],OPINION_OPR,1,['VERB'],['root'],['VE'],['宣布']
['Z4qZRfOmiC'],OPINION_OPR,1,['VERB'],['root'],['VJ'],['推崇']
['0clmHrFe8W'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['_zTnpSL-BW'],OPINION_OPR,1,['VERB'],['root'],['VC'],['邁說']
['DYRPnePL-K'],OPINION_OPR,1,['VERB'],['root'],['VK'],['感謝']
['w2jgqxkgKJ'],OPINION_OPR,1,['VERB'],['advcl'],['VK'],['感謝']
['j2v1haHuBn'],OPINION_OPR,2,"['VERB', 'PROPN']","['root', 'nsubj']","['VC', 'VC']","['邁期', '許']"
['S2Cueno-IB'],OPINION_OPR,1,['VERB'],['advcl'],['VE'],['說']
['JNvQLvMVnq'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['FPGfWmMuwD'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['7D0NXqIXPF'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['nI3kO8H6YJ'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['5TXH4QQyqI'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['t3jfEW6P0s'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
['tY8mWgfbEh'],OPINION_OPR,1,['VERB'],['advcl'],['VC'],['祝福']
['NtDQR-CIlv'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['CP-15g61dY'],OPINION_OPR,1,['VERB'],['root'],['VE'],['詢問']
['-Gn_VY2tuF'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['93c3PgntR7'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['5ZYkNCAw-8'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['說']
['4bpwElVbgW'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['d8roA38Obo'],OPINION_OPR,1,['VERB'],['root'],['VE'],['重申']
['x5bC3yEBvG'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['TGjs-SYWII'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
['Ni8NBtqyNe'],OPINION_OPR,1,['VERB'],['root'],['VC'],['批評']
['2eSZgsrY1t'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['ckatW3I-JF'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['O0MNz8EgTq'],OPINION_OPR,1,['VERB'],['root'],['VE'],['問及']
['RST2H4MQTS'],OPINION_OPR,2,"['PROPN', 'VERB']","['flat:name', 'root']","['D', 'VE']","['重澄', '清']"
['tcHkNUufX9'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['31NyxDK_tq'],OPINION_OPR,1,['VERB'],['root'],['VE'],['追問']
['Au2P_k5hcs'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說明']
['w1vDO9sgSt'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['hYprCF1b_a'],OPINION_OPR,1,['VERB'],['root'],['VC'],['引述']
['osofM7wIfz'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['強調']
['4zwPyOCm1y'],OPINION_OPR,1,['VERB'],['root'],['VJ'],['分享']
['TzjxmL2gzV'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['bsDiX1cLbx'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['vpRNCOW2Jq'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說明']
['NgI0KN42TH'],OPINION_OPR,1,['VERB'],['root'],['VK'],['感謝']
['BG7aS07H5R'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['2aZBTlu1m6'],OPINION_OPR,1,['VERB'],['xcomp'],['VE'],['說']
['C3xM_MqKZv'],OPINION_OPR,1,['VERB'],['root'],['VE'],['指出']
['-eJGV_GiDN'],OPINION_OPR,1,['VERB'],['root'],['VE'],['宣示']
['edFKIiBdgE'],OPINION_OPR,1,['VERB'],['root'],['VE'],['強調']
['LoJXpiW7lI'],OPINION_OPR,1,['VERB'],['root'],['VE'],['提到']
['5fnce1f-gu'],OPINION_OPR,1,['VERB'],['root'],['VE'],['說']
['GCgi2wQEUK'],OPINION_OPR,1,['VERB'],['root'],['VE'],['表示']
['3wiwoxAIKt'],OPINION_OPR,1,['VERB'],['root'],['VC'],['表達']
['kXlTW2LcZp'],OPINION_OPR,1,['VERB'],['root'],['VC'],['回應']
['dsnAVwmrby'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
['5Q4y4l5nKq'],OPINION_OPR,1,['VERB'],['parataxis'],['VE'],['表示']
